0	52776
1	32746
2	28767
3	23812
4	18717
5	11629
6	8782
7	7185
8	5618
9	4236
10	3363
11	2850
12	2246
13	1907
14	1567
15	1473
16	1220
17	1099
18	1013
19	997
20	807
21	697
22	683
23	617
24	565
25	493
26	473
27	408
28	369
29	356
30	328
31	322
32	305
33	295
34	292
35	234
36	233
37	213
38	223
39	193
40	163
41	172
42	147
43	159
44	132
45	140
46	125
47	90
48	92
49	114
50	78
51	93
52	86
53	87
54	75
55	77
56	85
57	70
58	46
59	67
60	61
61	53
62	51
63	50
64	51
65	53
66	54
67	53
68	44
69	43
70	36
71	42
72	45
73	45
74	34
75	32
76	32
77	37
78	25
79	25
80	34
81	27
82	24
83	22
84	27
85	24
86	28
87	20
88	17
89	16
90	20
91	10
92	18
93	18
94	19
95	15
96	11
97	10
98	12
99	5
100	9
101	8
102	10
103	16
104	7
105	6
106	4
107	7
108	11
109	10
110	6
111	6
112	12
113	6
114	5
115	6
116	3
117	1
118	7
119	8
120	6
121	4
122	3
123	5
124	6
125	3
126	2
127	2
128	4
129	4
130	6
131	3
132	3
133	3
134	2
135	1
136	4
137	2
138	1
139	3
140	1
141	1
142	2
143	4
144	3
145	0
146	2
147	2
148	1
149	0
150	4
151	2
152	0
153	1
154	0
155	3
156	1
157	3
158	1
159	1
160	3
161	2
162	1
163	2
164	1
165	2
166	2
167	1
168	1
169	0
170	1
171	1
172	2
173	0
174	3
175	0
176	1
177	0
178	2
179	1
180	2
181	0
182	1
183	0
184	1
185	1
186	2
187	0
188	0
189	0
190	0
191	1
192	0
193	0
194	1
195	1
196	1
197	1
198	1
199	0
200	0
201	2
202	0
203	0
204	1
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	1
213	0
214	0
215	0
216	0
217	0
218	0
219	1
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	1
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
